Transaction_ID,Transaction_Date,Customer_ID,Store_ID,Employee_ID,Product_Id,Quantity_Sold,Payment_Method,Unit_Price,Discount_Amount,Total_sale_amount,Sales_Tax,Revenue
T00808,01-03-2023 00:00,CUST053,ST1005,EMP048,PROD026,2,UPI,39048.54,3904.854,7809.708,1405.74744,9215.45544
T00809,01-03-2023 00:00,CUST046,ST1002,EMP057,PROD067,2,UPI,55486.21,5548.621,11097.242,1997.50356,13094.74556
T00810,01-03-2023 00:00,CUST009,ST1001,EMP004,PROD067,2,Credit Card,55486.21,5548.621,11097.242,1997.50356,13094.74556
T00811,01-03-2023 00:00,CUST013,ST1002,EMP054,PROD031,2,Credit Card,71935.45,7193.545,14387.09,2589.6762,16976.7662
T00812,01-03-2023 00:00,CUST083,ST1002,EMP095,PROD018,3,Cash,77058.65,7705.865,23117.595,4161.1671,27278.7621
T00813,01-03-2023 00:00,CUST044,ST1003,EMP005,PROD049,5,Cash,17788.31,1778.831,8894.155,1600.9479,10495.1029
T00814,01-03-2023 00:00,CUST017,ST1003,EMP091,PROD014,2,Credit Card,17380.67,1738.067,3476.134,625.70412,4101.83812
T00815,01-03-2023 00:00,CUST024,ST1002,EMP091,PROD087,1,Credit Card,86798.49,8679.849,8679.849,1562.37282,10242.22182
T00816,01-03-2023 00:00,CUST098,ST1001,EMP026,PROD071,5,Credit Card,24996.83,2499.683,12498.415,2249.7147,14748.1297
T00817,01-03-2023 00:00,CUST053,ST1004,EMP099,PROD009,5,Debit Card,72849.69,7284.969,36424.845,6556.4721,42981.3171
T00818,01-03-2023 00:00,CUST073,ST1003,EMP032,PROD096,5,UPI,81437.9,8143.79,40718.95,7329.411,48048.361
T00819,01-03-2023 00:00,CUST021,ST1005,EMP030,PROD012,1,UPI,98283.41,9828.341,9828.341,1769.10138,11597.44238
T00820,01-03-2023 00:00,CUST010,ST1004,EMP057,PROD080,2,Credit Card,61297.37,6129.737,12259.474,2206.70532,14466.17932
T00821,01-03-2023 00:00,CUST012,ST1002,EMP023,PROD007,3,Credit Card,25949.29,2594.929,7784.787,1401.26166,9186.04866
T00822,01-03-2023 00:00,CUST054,ST1002,EMP052,PROD070,2,Credit Card,50020.15,5002.015,10004.03,1800.7254,11804.7554
T00823,01-03-2023 00:00,CUST035,ST1003,EMP050,PROD061,3,Cash,94613.24,9461.324,28383.972,5109.11496,33493.08696
T00824,01-03-2023 00:00,CUST065,ST1004,EMP089,PROD020,5,Debit Card,2765.89,276.589,1382.945,248.9301,1631.8751
T00825,01-03-2023 00:00,CUST038,ST1002,EMP053,PROD068,4,UPI,14449.46,1444.946,5779.784,1040.36112,6820.14512
T00826,01-03-2023 00:00,CUST054,ST1003,EMP080,PROD074,4,UPI,77219.89,7721.989,30887.956,5559.83208,36447.78808
T00827,01-03-2023 00:00,CUST098,ST1001,EMP053,PROD049,1,Debit Card,17788.31,1778.831,1778.831,320.18958,2099.02058
T00828,01-03-2023 00:00,CUST029,ST1003,EMP093,PROD068,4,UPI,14449.46,1444.946,5779.784,1040.36112,6820.14512
T00829,01-03-2023 00:00,CUST004,ST1004,EMP062,PROD096,5,Cash,81437.9,8143.79,40718.95,7329.411,48048.361
T00830,01-03-2023 00:00,CUST075,ST1003,EMP067,PROD011,4,Debit Card,75708.51,7570.851,30283.404,5451.01272,35734.41672
T00831,01-03-2023 00:00,CUST030,ST1005,EMP025,PROD083,1,Cash,63623.04,6362.304,6362.304,1145.21472,7507.51872
T00832,01-03-2023 00:00,CUST083,ST1001,EMP057,PROD058,2,Debit Card,80398.86,8039.886,16079.772,2894.35896,18974.13096
T00833,01-03-2023 00:00,CUST018,ST1002,EMP083,PROD089,4,Cash,67202.07,6720.207,26880.828,4838.54904,31719.37704
T00834,01-03-2023 00:00,CUST024,ST1003,EMP031,PROD073,1,Debit Card,88041.68,8804.168,8804.168,1584.75024,10388.91824
T00835,01-03-2023 00:00,CUST021,ST1003,EMP086,PROD039,2,Cash,1315.78,131.578,263.156,47.36808,310.52408
T00836,01-03-2023 00:00,CUST003,ST1004,EMP051,PROD031,1,Credit Card,71935.45,7193.545,7193.545,1294.8381,8488.3831
T00837,01-03-2023 00:00,CUST016,ST1005,EMP045,PROD042,3,UPI,77065.06,7706.506,23119.518,4161.51324,27281.03124
T00838,01-03-2023 00:00,CUST011,ST1001,EMP009,PROD072,4,Credit Card,21865.97,2186.597,8746.388,1574.34984,10320.73784
T00839,01-03-2023 00:00,CUST048,ST1002,EMP100,PROD068,5,Cash,14449.46,1444.946,7224.73,1300.4514,8525.1814
T00840,01-03-2023 00:00,CUST084,ST1001,EMP099,PROD022,1,Debit Card,28471.74,2847.174,2847.174,512.49132,3359.66532
T00841,01-03-2023 00:00,CUST006,ST1005,EMP032,PROD068,1,Cash,14449.46,1444.946,1444.946,260.09028,1705.03628
T00842,01-03-2023 00:00,CUST016,ST1003,EMP015,PROD050,3,UPI,58400.74,5840.074,17520.222,3153.63996,20673.86196
T00843,01-03-2023 00:00,CUST078,ST1004,EMP015,PROD037,1,Credit Card,42211.96,4221.196,4221.196,759.81528,4981.01128
T00844,01-03-2023 00:00,CUST005,ST1001,EMP057,PROD064,5,Cash,37827.01,3782.701,18913.505,3404.4309,22317.9359
T00845,01-03-2023 00:00,CUST048,ST1001,EMP079,PROD053,4,Debit Card,32372.28,3237.228,12948.912,2330.80416,15279.71616
T00846,01-03-2023 00:00,CUST072,ST1003,EMP012,PROD038,4,Debit Card,31309.69,3130.969,12523.876,2254.29768,14778.17368
T00847,01-03-2023 00:00,CUST031,ST1005,EMP007,PROD081,5,Credit Card,27755.57,2775.557,13877.785,2498.0013,16375.7863
T00848,01-03-2023 00:00,CUST018,ST1004,EMP086,PROD048,1,Credit Card,29332.36,2933.236,2933.236,527.98248,3461.21848
T00849,01-03-2023 00:00,CUST011,ST1002,EMP079,PROD099,1,UPI,42708.88,4270.888,4270.888,768.75984,5039.64784
T00850,01-03-2023 00:00,CUST078,ST1003,EMP022,PROD094,2,Debit Card,84056.68,8405.668,16811.336,3026.04048,19837.37648
T00851,01-03-2023 00:00,CUST100,ST1001,EMP011,PROD047,4,Debit Card,40062.86,4006.286,16025.144,2884.52592,18909.66992
T00852,01-03-2023 00:00,CUST044,ST1002,EMP094,PROD065,4,UPI,71981.66,7198.166,28792.664,5182.67952,33975.34352
T00853,01-03-2023 00:00,CUST027,ST1001,EMP009,PROD069,3,Debit Card,33717.16,3371.716,10115.148,1820.72664,11935.87464
T00854,01-03-2023 00:00,CUST095,ST1004,EMP029,PROD008,2,Credit Card,42730.91,4273.091,8546.182,1538.31276,10084.49476
T00855,01-03-2023 00:00,CUST077,ST1004,EMP010,PROD088,1,Credit Card,44655.88,4465.588,4465.588,803.80584,5269.39384
T00856,01-03-2023 00:00,CUST043,ST1003,EMP055,PROD009,5,Debit Card,72849.69,7284.969,36424.845,6556.4721,42981.3171
T00857,01-03-2023 00:00,CUST096,ST1002,EMP048,PROD059,3,Credit Card,57999.92,5799.992,17399.976,3131.99568,20531.97168
T00858,01-03-2023 00:00,CUST053,ST1005,EMP085,PROD047,3,Credit Card,40062.86,4006.286,12018.858,2163.39444,14182.25244
T00859,01-03-2023 00:00,CUST060,ST1004,EMP088,PROD080,1,Credit Card,61297.37,6129.737,6129.737,1103.35266,7233.08966
T00860,01-03-2023 00:00,CUST041,ST1005,EMP010,PROD100,2,Cash,11566.48,1156.648,2313.296,416.39328,2729.68928
T00861,01-03-2023 00:00,CUST068,ST1004,EMP013,PROD019,4,Cash,57587.74,5758.774,23035.096,4146.31728,27181.41328
T00862,01-03-2023 00:00,CUST094,ST1002,EMP069,PROD080,3,Credit Card,61297.37,6129.737,18389.211,3310.05798,21699.26898
T00863,01-03-2023 00:00,CUST016,ST1005,EMP023,PROD007,3,Cash,25949.29,2594.929,7784.787,1401.26166,9186.04866
T00864,01-03-2023 00:00,CUST088,ST1003,EMP078,PROD041,3,Credit Card,32259.26,3225.926,9677.778,1742.00004,11419.77804
T00865,01-03-2023 00:00,CUST062,ST1004,EMP004,PROD025,1,Debit Card,10148.56,1014.856,1014.856,182.67408,1197.53008
T00866,01-03-2023 00:00,CUST018,ST1005,EMP023,PROD020,5,Cash,2765.89,276.589,1382.945,248.9301,1631.8751
T00867,01-03-2023 00:00,CUST080,ST1001,EMP021,PROD026,3,UPI,39048.54,3904.854,11714.562,2108.62116,13823.18316
T00868,01-03-2023 00:00,CUST075,ST1003,EMP036,PROD092,4,Credit Card,35173.79,3517.379,14069.516,2532.51288,16602.02888
T00869,01-03-2023 00:00,CUST097,ST1001,EMP084,PROD078,2,Credit Card,28459.94,2845.994,5691.988,1024.55784,6716.54584
T00870,01-03-2023 00:00,CUST046,ST1003,EMP055,PROD081,2,Cash,27755.57,2775.557,5551.114,999.20052,6550.31452
T00871,01-03-2023 00:00,CUST093,ST1005,EMP012,PROD023,4,Debit Card,27933.22,2793.322,11173.288,2011.19184,13184.47984
T00872,01-03-2023 00:00,CUST060,ST1001,EMP022,PROD080,1,UPI,61297.37,6129.737,6129.737,1103.35266,7233.08966
T00873,01-03-2023 00:00,CUST036,ST1004,EMP020,PROD002,2,Debit Card,56938.25,5693.825,11387.65,2049.777,13437.427
T00874,01-03-2023 00:00,CUST047,ST1003,EMP085,PROD015,2,Credit Card,99876.22,9987.622,19975.244,3595.54392,23570.78792
T00875,01-03-2023 00:00,CUST088,ST1002,EMP044,PROD091,2,Cash,13208.38,1320.838,2641.676,475.50168,3117.17768
T00876,01-03-2023 00:00,CUST022,ST1005,EMP033,PROD098,5,Cash,85268.7,8526.87,42634.35,7674.183,50308.533
T00877,01-03-2023 00:00,CUST014,ST1001,EMP052,PROD045,3,Cash,51971.38,5197.138,15591.414,2806.45452,18397.86852
T00878,01-03-2023 00:00,CUST085,ST1001,EMP076,PROD069,3,Credit Card,33717.16,3371.716,10115.148,1820.72664,11935.87464
T00879,01-03-2023 00:00,CUST072,ST1002,EMP047,PROD099,2,Debit Card,42708.88,4270.888,8541.776,1537.51968,10079.29568
T00880,01-03-2023 00:00,CUST088,ST1003,EMP017,PROD002,3,Credit Card,56938.25,5693.825,17081.475,3074.6655,20156.1405
T00881,01-03-2023 00:00,CUST080,ST1003,EMP069,PROD079,3,Debit Card,71685.15,7168.515,21505.545,3870.9981,25376.5431
T00882,01-03-2023 00:00,CUST080,ST1005,EMP096,PROD051,3,UPI,64826.93,6482.693,19448.079,3500.65422,22948.73322
T00883,01-03-2023 00:00,CUST064,ST1002,EMP068,PROD030,2,Cash,72383.01,7238.301,14476.602,2605.78836,17082.39036
T00884,01-03-2023 00:00,CUST053,ST1001,EMP016,PROD057,4,UPI,42819.16,4281.916,17127.664,3082.97952,20210.64352
T00885,01-03-2023 00:00,CUST031,ST1002,EMP091,PROD058,5,UPI,80398.86,8039.886,40199.43,7235.8974,47435.3274
T00886,01-03-2023 00:00,CUST040,ST1004,EMP020,PROD007,4,Cash,25949.29,2594.929,10379.716,1868.34888,12248.06488
T00887,01-03-2023 00:00,CUST047,ST1004,EMP030,PROD007,1,UPI,25949.29,2594.929,2594.929,467.08722,3062.01622
T00888,01-03-2023 00:00,CUST057,ST1002,EMP089,PROD074,5,Cash,77219.89,7721.989,38609.945,6949.7901,45559.7351
T00889,01-03-2023 00:00,CUST088,ST1001,EMP054,PROD038,3,Credit Card,31309.69,3130.969,9392.907,1690.72326,11083.63026
T00890,01-03-2023 00:00,CUST010,ST1002,EMP017,PROD079,1,Cash,71685.15,7168.515,7168.515,1290.3327,8458.8477
T00891,01-03-2023 00:00,CUST073,ST1003,EMP079,PROD040,5,Cash,94738.99,9473.899,47369.495,8526.5091,55896.0041
T00892,01-03-2023 00:00,CUST044,ST1004,EMP079,PROD060,1,Cash,55764.61,5576.461,5576.461,1003.76298,6580.22398
T00893,01-03-2023 00:00,CUST098,ST1001,EMP080,PROD041,1,Credit Card,32259.26,3225.926,3225.926,580.66668,3806.59268
T00894,01-03-2023 00:00,CUST076,ST1005,EMP016,PROD068,5,Credit Card,14449.46,1444.946,7224.73,1300.4514,8525.1814
T00895,01-03-2023 00:00,CUST040,ST1004,EMP043,PROD097,5,Cash,33221.44,3322.144,16610.72,2989.9296,19600.6496
T00896,01-03-2023 00:00,CUST037,ST1002,EMP097,PROD099,1,Credit Card,42708.88,4270.888,4270.888,768.75984,5039.64784
T00897,01-03-2023 00:00,CUST039,ST1005,EMP088,PROD023,5,Cash,27933.22,2793.322,13966.61,2513.9898,16480.5998
T00898,01-03-2023 00:00,CUST033,ST1001,EMP081,PROD044,5,Cash,50949.15,5094.915,25474.575,4585.4235,30059.9985
T00899,01-03-2023 00:00,CUST005,ST1001,EMP040,PROD036,3,UPI,56076.35,5607.635,16822.905,3028.1229,19851.0279
T00900,01-03-2023 00:00,CUST059,ST1001,EMP032,PROD009,4,UPI,72849.69,7284.969,29139.876,5245.17768,34385.05368
T00901,01-03-2023 00:00,CUST070,ST1001,EMP095,PROD093,2,Debit Card,89960.74,8996.074,17992.148,3238.58664,21230.73464
T00902,01-03-2023 00:00,CUST043,ST1004,EMP073,PROD036,1,Credit Card,56076.35,5607.635,5607.635,1009.3743,6617.0093
T00903,01-03-2023 00:00,CUST049,ST1005,EMP060,PROD031,3,Cash,71935.45,7193.545,21580.635,3884.5143,25465.1493
T00904,01-03-2023 00:00,CUST059,ST1002,EMP054,PROD013,4,Credit Card,33975.46,3397.546,13590.184,2446.23312,16036.41712
T00905,01-03-2023 00:00,CUST035,ST1003,EMP018,PROD022,3,Debit Card,28471.74,2847.174,8541.522,1537.47396,10078.99596
T00906,01-03-2023 00:00,CUST004,ST1002,EMP032,PROD013,4,Debit Card,33975.46,3397.546,13590.184,2446.23312,16036.41712
T00907,01-03-2023 00:00,CUST056,ST1003,EMP018,PROD071,2,Credit Card,24996.83,2499.683,4999.366,899.88588,5899.25188
T00908,01-03-2023 00:00,CUST089,ST1001,EMP066,PROD099,2,Credit Card,42708.88,4270.888,8541.776,1537.51968,10079.29568
T00909,01-03-2023 00:00,CUST080,ST1005,EMP054,PROD096,4,Debit Card,81437.9,8143.79,32575.16,5863.5288,38438.6888
T00910,01-03-2023 00:00,CUST008,ST1003,EMP039,PROD035,1,Debit Card,38805.77,3880.577,3880.577,698.50386,4579.08086
T00911,01-03-2023 00:00,CUST009,ST1004,EMP024,PROD045,3,Cash,51971.38,5197.138,15591.414,2806.45452,18397.86852
T00912,01-03-2023 00:00,CUST085,ST1002,EMP096,PROD047,1,Debit Card,40062.86,4006.286,4006.286,721.13148,4727.41748
T00913,01-03-2023 00:00,CUST072,ST1005,EMP026,PROD054,5,Debit Card,43905.19,4390.519,21952.595,3951.4671,25904.0621
T00914,01-03-2023 00:00,CUST061,ST1004,EMP038,PROD005,1,Credit Card,5930.16,593.016,593.016,106.74288,699.75888
T00915,01-03-2023 00:00,CUST009,ST1001,EMP084,PROD051,3,Debit Card,64826.93,6482.693,19448.079,3500.65422,22948.73322
T00916,01-03-2023 00:00,CUST053,ST1005,EMP048,PROD085,3,Debit Card,70834.31,7083.431,21250.293,3825.05274,25075.34574
T00917,01-03-2023 00:00,CUST038,ST1003,EMP063,PROD048,2,Credit Card,29332.36,2933.236,5866.472,1055.96496,6922.43696
T00918,01-03-2023 00:00,CUST050,ST1002,EMP023,PROD076,5,UPI,85234.31,8523.431,42617.155,7671.0879,50288.2429
T00919,01-03-2023 00:00,CUST026,ST1002,EMP040,PROD061,1,UPI,94613.24,9461.324,9461.324,1703.03832,11164.36232
T00920,01-03-2023 00:00,CUST070,ST1005,EMP093,PROD005,3,UPI,5930.16,593.016,1779.048,320.22864,2099.27664
T00921,01-03-2023 00:00,CUST011,ST1001,EMP009,PROD050,5,Debit Card,58400.74,5840.074,29200.37,5256.0666,34456.4366
T00922,01-03-2023 00:00,CUST084,ST1003,EMP056,PROD096,4,Credit Card,81437.9,8143.79,32575.16,5863.5288,38438.6888
T00923,01-03-2023 00:00,CUST036,ST1001,EMP070,PROD065,1,Credit Card,71981.66,7198.166,7198.166,1295.66988,8493.83588
T00924,01-03-2023 00:00,CUST044,ST1005,EMP029,PROD050,4,Debit Card,58400.74,5840.074,23360.296,4204.85328,27565.14928
T00925,01-03-2023 00:00,CUST046,ST1003,EMP048,PROD002,1,Debit Card,56938.25,5693.825,5693.825,1024.8885,6718.7135
T00926,01-03-2023 00:00,CUST026,ST1002,EMP066,PROD055,3,Credit Card,52068.95,5206.895,15620.685,2811.7233,18432.4083
T00927,01-03-2023 00:00,CUST002,ST1003,EMP045,PROD081,4,UPI,27755.57,2775.557,11102.228,1998.40104,13100.62904
T00928,01-03-2023 00:00,CUST031,ST1004,EMP023,PROD019,3,UPI,57587.74,5758.774,17276.322,3109.73796,20386.05996
T00929,01-03-2023 00:00,CUST036,ST1001,EMP014,PROD067,3,UPI,55486.21,5548.621,16645.863,2996.25534,19642.11834
T00930,01-03-2023 00:00,CUST015,ST1002,EMP070,PROD045,3,Cash,51971.38,5197.138,15591.414,2806.45452,18397.86852
T00931,01-03-2023 00:00,CUST058,ST1003,EMP024,PROD036,1,UPI,56076.35,5607.635,5607.635,1009.3743,6617.0093
T00932,01-03-2023 00:00,CUST067,ST1004,EMP042,PROD061,5,UPI,94613.24,9461.324,47306.62,8515.1916,55821.8116
T00933,01-03-2023 00:00,CUST082,ST1002,EMP072,PROD017,1,Credit Card,97466.27,9746.627,9746.627,1754.39286,11501.01986
T00934,01-03-2023 00:00,CUST025,ST1003,EMP013,PROD033,4,Credit Card,30260.76,3026.076,12104.304,2178.77472,14283.07872
T00935,01-03-2023 00:00,CUST054,ST1005,EMP008,PROD061,2,Credit Card,94613.24,9461.324,18922.648,3406.07664,22328.72464
T00936,01-03-2023 00:00,CUST045,ST1005,EMP046,PROD086,1,Cash,54220.87,5422.087,5422.087,975.97566,6398.06266
T00937,01-03-2023 00:00,CUST052,ST1001,EMP091,PROD085,3,Debit Card,70834.31,7083.431,21250.293,3825.05274,25075.34574
T00938,01-03-2023 00:00,CUST059,ST1004,EMP045,PROD090,5,Cash,69771.93,6977.193,34885.965,6279.4737,41165.4387
T00939,01-03-2023 00:00,CUST033,ST1005,EMP085,PROD028,5,Debit Card,18939.32,1893.932,9469.66,1704.5388,11174.1988
T00940,01-03-2023 00:00,CUST055,ST1001,EMP079,PROD056,1,Debit Card,40181.84,4018.184,4018.184,723.27312,4741.45712
T00941,01-03-2023 00:00,CUST067,ST1002,EMP036,PROD061,5,Credit Card,94613.24,9461.324,47306.62,8515.1916,55821.8116
T00942,01-03-2023 00:00,CUST049,ST1001,EMP046,PROD024,3,Cash,54730.89,5473.089,16419.267,2955.46806,19374.73506
T00943,01-03-2023 00:00,CUST079,ST1005,EMP052,PROD072,4,UPI,21865.97,2186.597,8746.388,1574.34984,10320.73784
T00944,01-03-2023 00:00,CUST041,ST1004,EMP013,PROD017,4,UPI,97466.27,9746.627,38986.508,7017.57144,46004.07944
T00945,01-03-2023 00:00,CUST016,ST1003,EMP052,PROD054,2,Credit Card,43905.19,4390.519,8781.038,1580.58684,10361.62484
T00946,01-03-2023 00:00,CUST084,ST1004,EMP070,PROD020,1,Credit Card,2765.89,276.589,276.589,49.78602,326.37502
T00947,01-03-2023 00:00,CUST008,ST1004,EMP074,PROD077,3,Debit Card,98005.74,9800.574,29401.722,5292.30996,34694.03196
T00948,01-03-2023 00:00,CUST046,ST1001,EMP096,PROD065,5,Debit Card,71981.66,7198.166,35990.83,6478.3494,42469.1794
T00949,01-03-2023 00:00,CUST004,ST1002,EMP087,PROD021,5,UPI,64442.81,6444.281,32221.405,5799.8529,38021.2579
T00950,01-03-2023 00:00,CUST099,ST1003,EMP003,PROD007,3,Cash,25949.29,2594.929,7784.787,1401.26166,9186.04866
T00951,01-03-2023 00:00,CUST051,ST1002,EMP083,PROD012,2,UPI,98283.41,9828.341,19656.682,3538.20276,23194.88476
T00952,01-03-2023 00:00,CUST033,ST1005,EMP100,PROD100,1,UPI,11566.48,1156.648,1156.648,208.19664,1364.84464
T00953,01-03-2023 00:00,CUST080,ST1005,EMP070,PROD059,3,UPI,57999.92,5799.992,17399.976,3131.99568,20531.97168
T00954,01-03-2023 00:00,CUST003,ST1004,EMP011,PROD099,2,Debit Card,42708.88,4270.888,8541.776,1537.51968,10079.29568
T00955,01-03-2023 00:00,CUST078,ST1005,EMP070,PROD057,2,UPI,42819.16,4281.916,8563.832,1541.48976,10105.32176
T00956,01-03-2023 00:00,CUST097,ST1002,EMP069,PROD043,5,Credit Card,31752.56,3175.256,15876.28,2857.7304,18734.0104
T00957,01-03-2023 00:00,CUST100,ST1004,EMP071,PROD036,4,Credit Card,56076.35,5607.635,22430.54,4037.4972,26468.0372
T00958,01-03-2023 00:00,CUST030,ST1001,EMP051,PROD012,5,UPI,98283.41,9828.341,49141.705,8845.5069,57987.2119
T00959,01-03-2023 00:00,CUST046,ST1004,EMP089,PROD099,1,Credit Card,42708.88,4270.888,4270.888,768.75984,5039.64784
T00960,01-03-2023 00:00,CUST081,ST1003,EMP098,PROD042,1,Cash,77065.06,7706.506,7706.506,1387.17108,9093.67708
T00961,01-03-2023 00:00,CUST045,ST1001,EMP033,PROD029,4,Credit Card,64463.78,6446.378,25785.512,4641.39216,30426.90416
T00962,01-03-2023 00:00,CUST021,ST1001,EMP009,PROD035,1,Cash,38805.77,3880.577,3880.577,698.50386,4579.08086
T00963,01-03-2023 00:00,CUST033,ST1005,EMP022,PROD033,1,Credit Card,30260.76,3026.076,3026.076,544.69368,3570.76968
T00964,01-03-2023 00:00,CUST075,ST1005,EMP018,PROD031,1,Cash,71935.45,7193.545,7193.545,1294.8381,8488.3831
T00965,01-03-2023 00:00,CUST047,ST1005,EMP027,PROD060,2,Credit Card,55764.61,5576.461,11152.922,2007.52596,13160.44796
T00966,01-03-2023 00:00,CUST008,ST1002,EMP043,PROD004,3,UPI,81498.93,8149.893,24449.679,4400.94222,28850.62122
T00967,01-03-2023 00:00,CUST077,ST1003,EMP088,PROD094,5,Cash,84056.68,8405.668,42028.34,7565.1012,49593.4412
T00968,01-03-2023 00:00,CUST037,ST1004,EMP025,PROD006,1,Debit Card,7157.07,715.707,715.707,128.82726,844.53426
T00969,01-03-2023 00:00,CUST069,ST1005,EMP018,PROD070,5,Cash,50020.15,5002.015,25010.075,4501.8135,29511.8885
T00970,01-03-2023 00:00,CUST047,ST1003,EMP031,PROD056,3,Debit Card,40181.84,4018.184,12054.552,2169.81936,14224.37136
T00971,01-03-2023 00:00,CUST078,ST1002,EMP022,PROD028,5,Credit Card,18939.32,1893.932,9469.66,1704.5388,11174.1988
T00972,01-03-2023 00:00,CUST053,ST1001,EMP047,PROD073,5,UPI,88041.68,8804.168,44020.84,7923.7512,51944.5912
T00973,01-03-2023 00:00,CUST078,ST1003,EMP041,PROD060,3,Credit Card,55764.61,5576.461,16729.383,3011.28894,19740.67194
T00974,01-03-2023 00:00,CUST083,ST1001,EMP097,PROD088,1,Debit Card,44655.88,4465.588,4465.588,803.80584,5269.39384
T00975,01-03-2023 00:00,CUST076,ST1003,EMP084,PROD071,3,Cash,24996.83,2499.683,7499.049,1349.82882,8848.87782
T00976,01-03-2023 00:00,CUST085,ST1002,EMP025,PROD008,4,UPI,42730.91,4273.091,17092.364,3076.62552,20168.98952
T00977,01-03-2023 00:00,CUST007,ST1005,EMP030,PROD086,2,Cash,54220.87,5422.087,10844.174,1951.95132,12796.12532
T00978,01-03-2023 00:00,CUST023,ST1001,EMP028,PROD058,3,Cash,80398.86,8039.886,24119.658,4341.53844,28461.19644
T00979,01-03-2023 00:00,CUST095,ST1001,EMP082,PROD088,4,UPI,44655.88,4465.588,17862.352,3215.22336,21077.57536
T00980,01-03-2023 00:00,CUST044,ST1002,EMP043,PROD089,5,Cash,67202.07,6720.207,33601.035,6048.1863,39649.2213
T00981,01-03-2023 00:00,CUST020,ST1004,EMP033,PROD062,5,Credit Card,60747.06,6074.706,30373.53,5467.2354,35840.7654
T00982,01-03-2023 00:00,CUST087,ST1001,EMP092,PROD095,5,Debit Card,990.62,99.062,495.31,89.1558,584.4658
T00983,01-03-2023 00:00,CUST047,ST1005,EMP065,PROD068,1,Debit Card,14449.46,1444.946,1444.946,260.09028,1705.03628
T00984,01-03-2023 00:00,CUST036,ST1002,EMP017,PROD010,1,Cash,96340.67,9634.067,9634.067,1734.13206,11368.19906
T00985,01-03-2023 00:00,CUST035,ST1002,EMP064,PROD014,2,Cash,17380.67,1738.067,3476.134,625.70412,4101.83812
T00986,01-03-2023 00:00,CUST063,ST1005,EMP058,PROD007,1,Cash,25949.29,2594.929,2594.929,467.08722,3062.01622
T00987,01-03-2023 00:00,CUST099,ST1004,EMP072,PROD040,3,Credit Card,94738.99,9473.899,28421.697,5115.90546,33537.60246
T00988,01-03-2023 00:00,CUST050,ST1001,EMP005,PROD082,1,Debit Card,22969.7,2296.97,2296.97,413.4546,2710.4246
T00989,01-03-2023 00:00,CUST087,ST1005,EMP033,PROD021,1,Debit Card,64442.81,6444.281,6444.281,1159.97058,7604.25158
T00990,01-03-2023 00:00,CUST048,ST1001,EMP049,PROD039,2,Debit Card,1315.78,131.578,263.156,47.36808,310.52408
T00991,01-03-2023 00:00,CUST070,ST1003,EMP049,PROD007,5,UPI,25949.29,2594.929,12974.645,2335.4361,15310.0811
T00992,01-03-2023 00:00,CUST041,ST1004,EMP002,PROD021,2,Credit Card,64442.81,6444.281,12888.562,2319.94116,15208.50316
T00993,01-03-2023 00:00,CUST077,ST1004,EMP016,PROD029,1,UPI,64463.78,6446.378,6446.378,1160.34804,7606.72604
T00994,01-03-2023 00:00,CUST081,ST1004,EMP081,PROD015,3,UPI,99876.22,9987.622,29962.866,5393.31588,35356.18188
T00995,01-03-2023 00:00,CUST030,ST1005,EMP037,PROD028,1,Credit Card,18939.32,1893.932,1893.932,340.90776,2234.83976
T00996,01-03-2023 00:00,CUST046,ST1004,EMP077,PROD082,1,Cash,22969.7,2296.97,2296.97,413.4546,2710.4246
T00997,01-03-2023 00:00,CUST077,ST1005,EMP069,PROD060,4,Credit Card,55764.61,5576.461,22305.844,4015.05192,26320.89592
T00998,01-03-2023 00:00,CUST099,ST1002,EMP082,PROD073,4,Cash,88041.68,8804.168,35216.672,6339.00096,41555.67296
T00999,01-03-2023 00:00,CUST054,ST1001,EMP020,PROD075,2,UPI,5122.51,512.251,1024.502,184.41036,1208.91236
T01000,01-03-2023 00:00,CUST029,ST1003,EMP046,PROD075,2,Debit Card,5122.51,512.251,1024.502,184.41036,1208.91236
T01001,,,,,,,,,,,,
